track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3ezkJgagRPZ39KCTrKcSI7,Ghosts 'n' Stuff (feat. Rob Swire),For Lack of a Better Name (The Extended Mixes),deadmau5,1,0.611,0.613,8,-6.942,1,0.129,4.73e-05,0.105,0.159,0.491,127.979,328747,4
2bSk87AVkCIIC3Bcligq1z,Life Goes On,Harder Than Ever,Lil Baby,75,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4
0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,More,USHER,70,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,219987,4
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Don't Let Me Down,The Chainsmokers,82,0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,208373,4
7vGuf3Y35N4wmASOKLUVVU,Silence,Silence,Marshmello,83,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4
5nEdwtSv0qqeE0l4o1lR4q,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,(When You Gonna) Give It up to Me (feat. Keyshia Cole),Sean Paul,68,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,243880,4
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),Africainement vôtre,Magic System,69,0.621,0.907,2,-3.923,1,0.0474,0.091,0.0,0.067,0.884,128.056,233693,4
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Reflection (Deluxe),Fifth Harmony,74,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,79,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
4MPEYbqv4tAuLagNNmukjy,Talk That Talk,Talk That Talk (Explicit),Rihanna,43,0.699,0.671,6,-4.088,0,0.0372,0.0371,2.74e-05,0.236,0.472,84.021,209600,4
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Loose,Nelly Furtado,81,0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946,223080,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,Lose Control,MEDUZA,72,0.598,0.527,10,-8.659,0,0.0415,0.129,0.0,0.14,0.53,123.943,168387,4
3Yqsx1OFZqPbULxXPLHlpq,Cold Water (feat. Justin Bieber & MØ),Major Lazer Essentials,Major Lazer,47,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352,4
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),18 Months,Calvin Harris,67,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,"Hurry up, We're Dreaming",M83,78,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,80,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,76,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Call on Me (Radio Mix),Eric Prydz,77,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,171360,4
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),Here I Stand,USHER,74,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,259720,4
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,76,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,4
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,You Know You Like It,DJ Snake,71,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),EVOL,Future,80,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,4
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,True Colors,Zedd,68,0.628,0.832,11,-4.126,0,0.0282,0.0079,1.46e-05,0.074,0.56,128.003,218293,4
0ZeFBtxHonIwxDYMu1JgiA,Baby Boy (feat. Beyoncé ),Dutty Rock (20th Anniversary),Sean Paul,49,0.677,0.621,1,-5.725,1,0.23,0.0667,2.46e-06,0.142,0.818,91.147,246707,4
4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,Just Wanna Rock,Lil Uzi Vert,76,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891,4
0EAARxHiL76Us70njzbItJ,Let's Get It Started,NOW 2000's (2000-2005),Black Eyed Peas,41,0.782,0.679,11,-5.816,0,0.133,0.114,0.0,0.213,0.764,104.956,218907,4
6ho0GyrWZN3mhi9zVRW7xi,Losing It,Losing It,FISHER,73,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,248036,4
11ozIUBoXAgRTVWelDn4pL,Lights,An Introduction To Ellie Goulding EP,Ellie Goulding,64,0.703,0.731,8,-6.283,0,0.0311,0.0721,0.00191,0.138,0.719,120.028,244267,4
1qvDu6xgueCAPgSCx8FK6q,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Pitbull,40,0.464,0.842,10,-3.64,1,0.269,0.0597,0.0,0.037,0.957,89.759,196440,3
4BycRneKmOs6MhYG9THsuX,Find Your Love,Thank Me Later,Drake,67,0.627,0.614,6,-6.006,0,0.17,0.0211,0.0,0.0286,0.758,96.038,208947,4
1ixbwbeBi5ufN4noUKmW5a,Paper Planes,Kala,M.I.A.,78,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200,4
61FwUf89hKEIsjUDtIPRoH,JUMPIN,JUMPIN,Pitbull,60,0.893,0.731,9,-7.869,1,0.0897,0.00214,3.42e-05,0.246,0.318,118.501,144000,4
7K8XoQXZBffc4xG2xIQHMO,Rock That Body,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,61,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.991,268840,4
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justified,Justin Timberlake,79,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4
0gF8D0YtCwdlZPsu0Tx9T1,Rule the World,Sing It All Away,Walk off the Earth,48,0.517,0.913,7,-2.404,0,0.142,0.128,0.0,0.258,0.515,163.934,205000,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,86,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
6BdgtqiV3oXNqBikezwdvC,Over,Thank Me Later,Drake,69,0.35,0.845,7,-5.614,1,0.2,0.0107,0.0,0.123,0.45,99.643,233560,5
18asYwWugKjjsihZ0YvRxO,The Motto,The Motto,Tiësto,77,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),Nothing but the Beat,David Guetta,58,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
7IUl5c6u18rzmyQOblj10T,Somebody To Love Remix,Never Say Never - The Remixes,Justin Bieber,61,0.703,0.836,5,-4.619,1,0.0283,0.00388,0.0,0.16,0.552,129.984,220160,4
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Eenie Meenie,Sean Kingston,80,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,201947,4
